"longitude","latitude","temperature","apparent_temperature","humidity","skycon","air_quality_aqi","air_quality_pm25","wind_start_longitude","wind_start_latitude","wind_end_longitude","wind_end_latitude"
"121.76373","37.161907",5.53,3.1,0.48,"CLEAR_NIGHT",65,40,"121.76373","37.161907","121.7594","37.1597"
"121.766775","37.172081",5.53,3.1,0.48,"CLEAR_NIGHT",65,40,"121.766775","37.172081","121.7625","37.1699"
"121.765733","37.177109",5.23,2.7,0.48,"CLEAR_NIGHT",65,40,"121.765733","37.177109","121.7614","37.1749"
"121.769412","37.198611",9.01,6.9,0.48,"CLEAR_NIGHT",65,40,"121.769412","37.198611","121.7651","37.1964"
"121.764171","37.217448",8.11,5.9,0.48,"CLEAR_NIGHT",64,42,"121.764171","37.217448","121.7602","37.2147"
"121.746981","37.224165",7.21,4.9,0.48,"CLEAR_NIGHT",64,42,"121.746981","37.224165","121.7432","37.2209"
"121.745942","37.238914",7.21,4.9,0.48,"CLEAR_NIGHT",64,42,"121.745942","37.238914","121.7422","37.2357"
"121.753062","37.246593",6.31,3.9,0.48,"CLEAR_NIGHT",64,42,"121.753062","37.246593","121.7491","37.2438"
"121.765655","37.249698",5.41,2.9,0.48,"CLEAR_NIGHT",64,42,"121.765655","37.249698","121.7617","37.2469"
"121.769402","37.247752",5.71,3.2,0.48,"CLEAR_NIGHT",64,42,"121.769402","37.247752","121.7655","37.2450"
"121.775685","37.248274",5.11,2.6,0.48,"CLEAR_NIGHT",64,42,"121.775685","37.248274","121.7718","37.2455"
"121.776573","37.257737",6.61,4.2,0.48,"CLEAR_NIGHT",64,42,"121.776573","37.257737","121.7721","37.2550"
"121.784023","37.262955",6.91,4.5,0.48,"CLEAR_NIGHT",64,42,"121.784023","37.262955","121.7796","37.2602"
"121.790254","37.273938",7.51,5.2,0.48,"CLEAR_NIGHT",64,42,"121.790254","37.273938","121.7858","37.2712"
"121.78785","37.277882",8.71,6.5,0.48,"CLEAR_NIGHT",64,42,"121.78785","37.277882","121.7834","37.2751"
"121.794974","37.294946",9.61,7.5,0.48,"CLEAR_NIGHT",64,42,"121.794974","37.294946","121.7905","37.2922"
"121.790667","37.300732",9.61,7.5,0.48,"CLEAR_NIGHT",64,42,"121.790667","37.300732","121.7859","37.2983"
"121.797679","37.30342",9.31,7.1,0.48,"CLEAR_NIGHT",64,42,"121.797679","37.30342","121.7929","37.3010"
"121.811052","37.298056",1.51,-1.3,0.48,"CLEAR_NIGHT",65,40,"121.811052","37.298056","121.8073","37.2955"
"121.823676","37.3036",1.01,-1.9,0.48,"CLEAR_NIGHT",64,42,"121.823676","37.3036","121.8190","37.3014"
"121.83031","37.315925",1.01,-1.9,0.48,"CLEAR_NIGHT",64,42,"121.83031","37.315925","121.8257","37.3137"
"121.836286","37.319785",0.41,-2.6,0.48,"CLEAR_NIGHT",64,42,"121.836286","37.319785","121.8316","37.3175"
"121.845984","37.321897",7.81,5.5,0.48,"CLEAR_NIGHT",64,42,"121.845984","37.321897","121.8413","37.3197"
"121.868242","37.334117",9.01,6.9,0.48,"CLEAR_NIGHT",65,40,"121.868242","37.334117","121.8638","37.3322"
"121.868428","37.3383",9.31,7.2,0.48,"CLEAR_NIGHT",65,40,"121.868428","37.3383","121.8640","37.3364"
"121.864658","37.342842",9.61,7.6,0.48,"CLEAR_NIGHT",65,40,"121.864658","37.342842","121.8602","37.3409"
"121.869957","37.352369",9.61,7.3,0.48,"CLEAR_NIGHT",64,42,"121.869957","37.352369","121.8635","37.3510"
"121.871606","37.359642",9.31,6.9,0.48,"CLEAR_NIGHT",64,42,"121.871606","37.359642","121.8652","37.3582"
"121.869321","37.363896",9.31,6.9,0.48,"CLEAR_NIGHT",64,42,"121.869321","37.363896","121.8629","37.3625"
"121.871358","37.368581",9.01,6.6,0.48,"CLEAR_NIGHT",64,42,"121.871358","37.368581","121.8649","37.3672"
"121.877193","37.367318",9.31,6.9,0.48,"CLEAR_NIGHT",64,42,"121.877193","37.367318","121.8708","37.3659"
"121.883682","37.369778",9.31,6.9,0.48,"CLEAR_NIGHT",64,42,"121.883682","37.369778","121.8773","37.3684"
"121.891433","37.376935",9.31,6.9,0.48,"CLEAR_NIGHT",64,42,"121.891433","37.376935","121.8850","37.3755"
"121.888194","37.38339",9.01,6.6,0.48,"CLEAR_NIGHT",64,42,"121.888194","37.38339","121.8818","37.3820"
"121.893812","37.39675",9.61,7.3,0.48,"CLEAR_NIGHT",64,42,"121.893812","37.39675","121.8874","37.3953"
"121.902276","37.404239",9.91,7.5,0.48,"CLEAR_NIGHT",49,29,"121.902276","37.404239","121.8956","37.4032"
"121.910664","37.407018",9.91,7.5,0.48,"CLEAR_NIGHT",49,29,"121.910664","37.407018","121.9039","37.4060"
"121.92034","37.418268",9.61,7.2,0.48,"CLEAR_NIGHT",49,29,"121.92034","37.418268","121.9136","37.4172"
"121.923021","37.423869",9.61,7.2,0.48,"CLEAR_NIGHT",49,29,"121.923021","37.423869","121.9163","37.4229"
"121.924615","37.437031",9.31,6.9,0.48,"CLEAR_NIGHT",49,29,"121.924615","37.437031","121.9179","37.4360"
"121.929985","37.442002",9.91,7.5,0.48,"CLEAR_NIGHT",49,29,"121.929985","37.442002","121.9233","37.4410"
"121.93376","37.450384",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.93376","37.450384","121.9254","37.4498"
"121.934033","37.455164",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.934033","37.455164","121.9257","37.4546"
"121.92717","37.469892",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.92717","37.469892","121.9188","37.4693"
"121.94072","37.471865",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.94072","37.471865","121.9323","37.4713"
"121.960099","37.478271",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.960099","37.478271","121.9521","37.4778"
"121.964762","37.474528",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.964762","37.474528","121.9568","37.4741"
"121.960605","37.466895",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.960605","37.466895","121.9526","37.4664"
"121.961374","37.462291",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.961374","37.462291","121.9534","37.4618"
"121.967524","37.450103",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.967524","37.450103","121.9595","37.4496"
"121.962613","37.446377",9.91,7.6,0.48,"CLEAR_NIGHT",41,22,"121.962613","37.446377","121.9561","37.4455"
"121.966072","37.443676",9.91,7.6,0.48,"CLEAR_NIGHT",41,22,"121.966072","37.443676","121.9595","37.4428"
"121.978243","37.443811",9.91,7.6,0.48,"CLEAR_NIGHT",41,22,"121.978243","37.443811","121.9717","37.4430"
"121.978375","37.448274",9.91,7.6,0.48,"CLEAR_NIGHT",41,22,"121.978375","37.448274","121.9718","37.4474"
"121.973437","37.450331",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.973437","37.450331","121.9654","37.4499"
"121.967987","37.456863",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.967987","37.456863","121.9600","37.4564"
"121.966385","37.461235",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.966385","37.461235","121.9584","37.4608"
"121.967145","37.465281",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.967145","37.465281","121.9591","37.4648"
"121.971783","37.46682",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.971783","37.46682","121.9638","37.4664"
"121.971572","37.474828",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.971572","37.474828","121.9636","37.4744"
"121.969125","37.482092",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.969125","37.482092","121.9611","37.4816"
"121.971068","37.484288",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.971068","37.484288","121.9631","37.4838"
"121.99962","37.491589",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"121.99962","37.491589","121.9916","37.4911"
"122.000625","37.496597",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"122.000625","37.496597","121.9926","37.4961"
"122.003935","37.501113",9.91,7.3,0.48,"CLEAR_NIGHT",49,29,"122.003935","37.501113","121.9959","37.5007"
"122.015814","37.507764",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.015814","37.507764","122.0059","37.5078"
"122.024887","37.521158",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.024887","37.521158","122.0149","37.5212"
"122.023949","37.523553",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.023949","37.523553","122.0140","37.5236"
"122.02067","37.525166",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.02067","37.525166","122.0107","37.5252"
"122.015187","37.525541",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.015187","37.525541","122.0052","37.5256"
"122.016943","37.528972",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.016943","37.528972","122.0070","37.5290"
"122.031564","37.526134",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.031564","37.526134","122.0216","37.5262"
"122.044562","37.529076",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.044562","37.529076","122.0346","37.5291"
"122.051414","37.5325",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.051414","37.5325","122.0408","37.5329"
"122.052299","37.534239",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.052299","37.534239","122.0417","37.5346"
"122.049729","37.538348",9.91,7,0.48,"CLEAR_NIGHT",49,29,"122.049729","37.538348","122.0398","37.5384"
"122.055211","37.541595",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.055211","37.541595","122.0446","37.5420"
"122.061483","37.541486",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.061483","37.541486","122.0509","37.5418"
"122.067027","37.534096",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.067027","37.534096","122.0564","37.5345"
"122.077308","37.537292",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.077308","37.537292","122.0667","37.5377"
"122.079266","37.541139",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.079266","37.541139","122.0686","37.5415"
"122.072791","37.563715",9.91,6.7,0.48,"CLEAR_NIGHT",49,29,"122.072791","37.563715","122.0616","37.5645"
"122.081954","37.558921",9.91,6.7,0.48,"CLEAR_NIGHT",49,29,"122.081954","37.558921","122.0707","37.5597"
"122.084746","37.552406",9.91,6.7,0.48,"CLEAR_NIGHT",49,29,"122.084746","37.552406","122.0735","37.5532"
"122.088116","37.549001",9.61,6.5,0.48,"CLEAR_NIGHT",49,29,"122.088116","37.549001","122.0775","37.5494"
"122.09492","37.543263",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.09492","37.543263","122.0843","37.5436"
"122.098175","37.542676",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.098175","37.542676","122.0876","37.5430"
"122.10994","37.543361",9.91,6.9,0.48,"CLEAR_NIGHT",49,29,"122.10994","37.543361","122.0993","37.5437"
"122.12648","37.551774",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.12648","37.551774","122.1149","37.5527"
"122.127405","37.553916",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.127405","37.553916","122.1158","37.5549"
"122.122637","37.558484",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.122637","37.558484","122.1110","37.5594"
"122.120825","37.562689",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.120825","37.562689","122.1092","37.5636"
"122.122648","37.565482",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.122648","37.565482","122.1110","37.5664"
"122.129144","37.562672",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.129144","37.562672","122.1175","37.5636"
"122.131485","37.559407",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.131485","37.559407","122.1199","37.5603"
"122.131111","37.556665",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.131111","37.556665","122.1195","37.5576"
"122.149427","37.555861",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.149427","37.555861","122.1378","37.5568"
"122.144725","37.551481",9.91,6.7,0.48,"CLEAR_NIGHT",55,34,"122.144725","37.551481","122.1331","37.5524"
"122.141267","37.550713",9.61,6.3,0.48,"CLEAR_NIGHT",55,34,"122.141267","37.550713","122.1297","37.5516"
"122.141698","37.545535",9.91,6.9,0.48,"CLEAR_NIGHT",55,34,"122.141698","37.545535","122.1312","37.5456"
"122.157118","37.541675",9.91,6.8,0.48,"CLEAR_NIGHT",55,34,"122.157118","37.541675","122.1459","37.5422"
"122.162854","37.537354",9.91,6.8,0.48,"CLEAR_NIGHT",55,34,"122.162854","37.537354","122.1517","37.5379"
"122.156697","37.530814",9.91,6.8,0.48,"CLEAR_NIGHT",55,34,"122.156697","37.530814","122.1455","37.5313"
"122.158607","37.526544",9.91,6.8,0.48,"CLEAR_NIGHT",55,34,"122.158607","37.526544","122.1474","37.5271"
"122.161782","37.527165",9.91,6.8,0.48,"CLEAR_NIGHT",55,34,"122.161782","37.527165","122.1506","37.5277"
"122.16373","37.525517",9.91,6.8,0.48,"CLEAR_NIGHT",55,34,"122.16373","37.525517","122.1525","37.5260"
"122.163307","37.521964",9.91,6.8,0.48,"CLEAR_NIGHT",55,34,"122.163307","37.521964","122.1521","37.5225"
"122.153064","37.52071",9.91,6.8,0.48,"CLEAR_NIGHT",55,34,"122.153064","37.52071","122.1419","37.5212"
"122.145144","37.513546",9.02,5.9,0.48,"CLEAR_NIGHT",55,34,"122.145144","37.513546","122.1347","37.5137"
"122.139134","37.514943",9.02,5.9,0.48,"CLEAR_NIGHT",55,34,"122.139134","37.514943","122.1287","37.5150"
"122.135159","37.514126",9.02,5.9,0.48,"CLEAR_NIGHT",55,34,"122.135159","37.514126","122.1247","37.5142"
"122.125755","37.510056",9.02,5.9,0.48,"CLEAR_NIGHT",55,34,"122.125755","37.510056","122.1153","37.5102"
"122.125548","37.508477",9.02,5.9,0.48,"CLEAR_NIGHT",55,34,"122.125548","37.508477","122.1151","37.5086"
"122.130367","37.497899",9.02,6.1,0.48,"CLEAR_NIGHT",55,34,"122.130367","37.497899","122.1208","37.4977"
"122.134907","37.493519",9.02,6.1,0.48,"CLEAR_NIGHT",55,34,"122.134907","37.493519","122.1253","37.4933"
"122.14536","37.492448",9.02,6.1,0.48,"CLEAR_NIGHT",55,34,"122.14536","37.492448","122.1358","37.4922"
"122.14351","37.483143",9.02,6.1,0.48,"CLEAR_NIGHT",55,34,"122.14351","37.483143","122.1339","37.4829"
"122.139659","37.477893",9.02,6.1,0.48,"CLEAR_NIGHT",55,34,"122.139659","37.477893","122.1301","37.4777"
"122.143192","37.467823",9.02,6.1,0.48,"CLEAR_NIGHT",55,34,"122.143192","37.467823","122.1336","37.4676"
"122.153557","37.452706",9.02,6.2,0.48,"CLEAR_NIGHT",41,22,"122.153557","37.452706","122.1447","37.4524"
"122.160137","37.451029",9.02,6.2,0.48,"CLEAR_NIGHT",41,22,"122.160137","37.451029","122.1513","37.4507"
"122.163285","37.44463",9.02,6.3,0.48,"CLEAR_NIGHT",41,22,"122.163285","37.44463","122.1552","37.4442"
"122.162637","37.441111",9.02,6.3,0.48,"CLEAR_NIGHT",41,22,"122.162637","37.441111","122.1546","37.4406"
"122.160705","37.440551",9.02,6.3,0.48,"CLEAR_NIGHT",41,22,"122.160705","37.440551","122.1526","37.4401"
"122.163572","37.435005",9.02,6.3,0.48,"CLEAR_NIGHT",41,22,"122.163572","37.435005","122.1555","37.4345"
"122.174981","37.429459",9.91,7.3,0.48,"CLEAR_NIGHT",41,22,"122.174981","37.429459","122.1669","37.4290"
"122.185129","37.42855",9.91,7.3,0.48,"CLEAR_NIGHT",41,22,"122.185129","37.42855","122.1771","37.4281"
"122.191822","37.430978",9.91,7.3,0.48,"CLEAR_NIGHT",41,22,"122.191822","37.430978","122.1838","37.4305"
"122.197594","37.440501",9.91,7.3,0.48,"CLEAR_NIGHT",41,22,"122.197594","37.440501","122.1895","37.4400"
"122.193696","37.452906",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.193696","37.452906","122.1848","37.4526"
"122.195986","37.454855",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.195986","37.454855","122.1871","37.4545"
"122.202784","37.449645",9.91,7.3,0.48,"CLEAR_NIGHT",41,22,"122.202784","37.449645","122.1947","37.4492"
"122.22276","37.453946",9.91,7.1,0.48,"CLEAR_NIGHT",41,22,"122.22276","37.453946","122.2135","37.4536"
"122.237111","37.462279",9.91,7.1,0.48,"CLEAR_NIGHT",41,22,"122.237111","37.462279","122.2279","37.4620"
"122.249857","37.461734",9.91,7.1,0.48,"CLEAR_NIGHT",41,22,"122.249857","37.461734","122.2406","37.4614"
"122.267705","37.455491",9.91,7,0.48,"CLEAR_NIGHT",41,22,"122.267705","37.455491","122.2580","37.4553"
"122.273502","37.457116",9.91,7,0.48,"CLEAR_NIGHT",41,22,"122.273502","37.457116","122.2638","37.4570"
"122.282643","37.448708",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.282643","37.448708","122.2741","37.4483"
"122.28526","37.444708",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.28526","37.444708","122.2768","37.4443"
"122.282714","37.443599",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.282714","37.443599","122.2742","37.4432"
"122.270744","37.444047",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.270744","37.444047","122.2622","37.4436"
"122.274119","37.429917",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.274119","37.429917","122.2656","37.4295"
"122.284407","37.423764",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.284407","37.423764","122.2759","37.4234"
"122.307715","37.414121",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.307715","37.414121","122.2991","37.4140"
"122.317705","37.414747",9.91,7.2,0.48,"CLEAR_NIGHT",41,22,"122.317705","37.414747","122.3091","37.4147"
"122.332349","37.410289",10.29,8.2,0.72,"CLEAR_NIGHT",41,22,"122.332349","37.410289","122.3237","37.4102"
"122.342609","37.409978",10.29,8.2,0.72,"CLEAR_NIGHT",41,22,"122.342609","37.409978","122.3340","37.4099"
"122.380022","37.414485",10.29,8.1,0.72,"CLEAR_NIGHT",41,22,"122.380022","37.414485","122.3705","37.4149"
"122.388917","37.413351",10.29,8.1,0.72,"CLEAR_NIGHT",41,22,"122.388917","37.413351","122.3794","37.4138"
"122.391527","37.41086",10.29,8.1,0.72,"CLEAR_NIGHT",41,22,"122.391527","37.41086","122.3820","37.4113"
"122.398157","37.40936",10.29,8.1,0.72,"CLEAR_NIGHT",41,22,"122.398157","37.40936","122.3887","37.4098"
"122.433996","37.411204",10.29,8,0.72,"CLEAR_NIGHT",55,34,"122.433996","37.411204","122.4240","37.4120"
"122.454585","37.415157",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.454585","37.415157","122.4442","37.4161"
"122.479288","37.427881",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.479288","37.427881","122.4689","37.4288"
"122.485488","37.428578",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.485488","37.428578","122.4751","37.4295"
"122.483224","37.420445",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.483224","37.420445","122.4728","37.4214"
"122.491752","37.410849",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.491752","37.410849","122.4814","37.4118"
"122.49091","37.408804",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.49091","37.408804","122.4805","37.4098"
"122.483054","37.407506",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.483054","37.407506","122.4727","37.4085"
"122.477641","37.403953",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.477641","37.403953","122.4672","37.4049"
"122.477856","37.398749",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.477856","37.398749","122.4675","37.3997"
"122.478552","37.397691",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.478552","37.397691","122.4682","37.3986"
"122.48777","37.400762",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.48777","37.400762","122.4774","37.4017"
"122.488816","37.387594",10.29,8,0.72,"CLEAR_NIGHT",55,34,"122.488816","37.387594","122.4791","37.3885"
"122.483524","37.387897",10.29,8,0.72,"CLEAR_NIGHT",55,34,"122.483524","37.387897","122.4738","37.3888"
"122.482497","37.385294",10.29,8,0.72,"CLEAR_NIGHT",55,34,"122.482497","37.385294","122.4727","37.3862"
"122.499654","37.380205",10.29,8,0.72,"CLEAR_NIGHT",55,34,"122.499654","37.380205","122.4899","37.3811"
"122.501015","37.38027",10.29,8,0.72,"CLEAR_NIGHT",55,34,"122.501015","37.38027","122.4913","37.3812"
"122.501111","37.395956",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.501111","37.395956","122.4907","37.3969"
"122.496613","37.399495",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.496613","37.399495","122.4862","37.4005"
"122.494488","37.402991",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.494488","37.402991","122.4841","37.4039"
"122.494918","37.406011",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.494918","37.406011","122.4845","37.4070"
"122.499032","37.403546",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.499032","37.403546","122.4886","37.4045"
"122.503547","37.404988",10.29,7.9,0.72,"CLEAR_NIGHT",55,34,"122.503547","37.404988","122.4932","37.4059"
"122.551029","37.399737",7.53,4.7,0.72,"CLEAR_NIGHT",55,34,"122.551029","37.399737","122.5402","37.4011"
"122.568868","37.399504",7.53,4.7,0.72,"CLEAR_NIGHT",55,34,"122.568868","37.399504","122.5580","37.4009"
"122.585717","37.402665",7.53,4.5,0.72,"CLEAR_NIGHT",55,34,"122.585717","37.402665","122.5740","37.4045"
"122.595162","37.414185",7.53,4.5,0.72,"CLEAR_NIGHT",55,34,"122.595162","37.414185","122.5834","37.4161"
"122.60441","37.41537",7.53,4.5,0.72,"CLEAR_NIGHT",55,34,"122.60441","37.41537","122.5927","37.4172"
"122.613257","37.420897",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.613257","37.420897","122.6010","37.4231"
"122.629328","37.421298",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.629328","37.421298","122.6171","37.4235"
"122.633734","37.425373",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.633734","37.425373","122.6215","37.4276"
"122.637134","37.425626",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.637134","37.425626","122.6249","37.4278"
"122.63987","37.423066",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.63987","37.423066","122.6276","37.4253"
"122.640245","37.417974",7.23,4,0.72,"CLEAR_NIGHT",55,34,"122.640245","37.417974","122.6280","37.4202"
"122.641954","37.41572",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.641954","37.41572","122.6297","37.4179"
"122.646762","37.414174",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.646762","37.414174","122.6345","37.4164"
"122.652263","37.416439",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.652263","37.416439","122.6399","37.4187"
"122.65312","37.418201",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.65312","37.418201","122.6408","37.4205"
"122.651049","37.422173",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.651049","37.422173","122.6387","37.4245"
"122.652577","37.42466",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.652577","37.42466","122.6403","37.4269"
"122.65822","37.424708",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.65822","37.424708","122.6459","37.4270"
"122.659404","37.423879",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.659404","37.423879","122.6471","37.4262"
"122.659097","37.413564",7.53,4.4,0.72,"CLEAR_NIGHT",55,34,"122.659097","37.413564","122.6468","37.4158"
"122.670166","37.410471",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.670166","37.410471","122.6578","37.4128"
"122.676397","37.413069",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.676397","37.413069","122.6641","37.4154"
"122.680079","37.418313",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.680079","37.418313","122.6678","37.4206"
"122.67395","37.42098",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.67395","37.42098","122.6616","37.4233"
"122.671047","37.424121",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.671047","37.424121","122.6587","37.4264"
"122.680094","37.422902",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.680094","37.422902","122.6678","37.4252"
"122.701686","37.410621",10.49,7.7,0.72,"CLEAR_NIGHT",55,34,"122.701686","37.410621","122.6891","37.4131"
"122.698347","37.407172",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.698347","37.407172","122.6860","37.4095"
"122.702095","37.39961",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.702095","37.39961","122.6898","37.4019"
"122.71044","37.396728",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.71044","37.396728","122.6983","37.3990"
"122.705432","37.3918",10.49,7.8,0.72,"CLEAR_NIGHT",55,34,"122.705432","37.3918","122.6931","37.3941"
"122.691576","37.387717",10.19,7.5,0.72,"CLEAR_NIGHT",55,34,"122.691576","37.387717","122.6798","37.3897"
"122.689907","37.383013",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.689907","37.383013","122.6781","37.3850"
"122.692267","37.381924",10.19,7.5,0.72,"CLEAR_NIGHT",55,34,"122.692267","37.381924","122.6805","37.3840"
"122.692171","37.380436",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.692171","37.380436","122.6804","37.3825"
"122.686665","37.375921",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.686665","37.375921","122.6749","37.3780"
"122.685057","37.375823",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.685057","37.375823","122.6733","37.3779"
"122.682826","37.381338",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.682826","37.381338","122.6711","37.3834"
"122.681551","37.388901",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.681551","37.388901","122.6698","37.3909"
"122.675948","37.390849",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.675948","37.390849","122.6642","37.3929"
"122.668737","37.390319",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.668737","37.390319","122.6570","37.3923"
"122.658634","37.395142",10.49,7.9,0.72,"CLEAR_NIGHT",55,34,"122.658634","37.395142","122.6469","37.3972"
"122.646944","37.391983",10.49,8.1,0.72,"CLEAR_NIGHT",55,34,"122.646944","37.391983","122.6362","37.3935"
"122.625003","37.379968",7.53,4.7,0.72,"CLEAR_NIGHT",55,34,"122.625003","37.379968","122.6143","37.3814"
"122.610043","37.37635",7.53,4.7,0.72,"CLEAR_NIGHT",55,34,"122.610043","37.37635","122.5993","37.3778"
"122.605373","37.373649",7.53,4.7,0.72,"CLEAR_NIGHT",55,34,"122.605373","37.373649","122.5946","37.3751"
"122.594791","37.363185",10.29,7.8,0.72,"CLEAR_NIGHT",55,34,"122.594791","37.363185","122.5840","37.3646"
"122.586074","37.349449",10.29,8.1,0.72,"CLEAR_NIGHT",55,34,"122.586074","37.349449","122.5766","37.3504"
"122.584883","37.338376",10.29,8.1,0.72,"CLEAR_NIGHT",55,34,"122.584883","37.338376","122.5754","37.3393"
"122.593948","37.328936",9.69,7.4,0.72,"CLEAR_NIGHT",55,34,"122.593948","37.328936","122.5845","37.3299"
